date-gmt;date-local;date-relative;latitude;longitude;accuracy;altitude
2024-01-22 15:50:02.99;2024-01-22 16:50:02.99;335.0388250350952;51.576747;7.057456;4.787224470290753;86.9566673990339
2024-01-22 15:50:04.99;2024-01-22 16:50:04.99;337.0350420475006;51.576878;7.057335;4.784119661976585;86.48015625961125
2024-01-22 15:50:06.99;2024-01-22 16:50:06.99;339.0360009670258;51.576981;7.057251;4.794666061215225;85.86316341441125
2024-01-22 15:50:08.99;2024-01-22 16:50:08.99;341.0363700389862;51.577061;7.057179;4.796636788625368;85.89650008268654
2024-01-22 15:50:20.99;2024-01-22 16:50:20.99;353.0415049791336;51.577121;7.057060;4.793227129235909;86.63020621240139
2024-01-22 15:50:27.00;2024-01-22 16:50:27.00;359.0386810302734;51.577240;7.056970;4.788006330090859;86.2998395524919
2024-01-22 15:50:29.00;2024-01-22 16:50:29.00;361.0421530008316;51.577342;7.056914;4.786062241598588;86.36085500475019
2024-01-22 15:50:31.00;2024-01-22 16:50:31.00;363.0392360687256;51.577468;7.056883;4.785924902310374;86.68837273493409
2024-01-22 15:50:33.00;2024-01-22 16:50:33.00;365.0391230583191;51.577602;7.056920;4.781963929155201;86.45088393148035
2024-01-22 15:50:35.00;2024-01-22 16:50:35.00;367.0406839847565;51.577723;7.057014;4.778204397470076;86.35062131192535
2024-01-22 15:50:37.00;2024-01-22 16:50:37.00;369.0408099889755;51.577816;7.057152;4.775593774099235;86.45394974481314
2024-01-22 15:50:39.00;2024-01-22 16:50:39.00;371.0425909757614;51.577879;7.057329;4.77521313749989;86.47148122824728
2024-01-22 15:50:41.00;2024-01-22 16:50:41.00;373.0427500009537;51.577919;7.057523;4.77589347839048;86.97818283643574
2024-01-22 15:50:43.00;2024-01-22 16:50:43.00;375.042906999588;51.577961;7.057731;4.777033354399614;87.12683553993702
2024-01-22 15:50:45.00;2024-01-22 16:50:45.00;377.0403980016708;51.578006;7.057944;4.773797980455668;87.39025293849409
2024-01-22 15:50:47.00;2024-01-22 16:50:47.00;379.0423480272293;51.578052;7.058173;4.769061758952608;87.92977172788233
2024-01-22 15:50:49.00;2024-01-22 16:50:49.00;381.0415589809418;51.578102;7.058428;4.768538134615005;88.39175393804908
2024-01-22 15:50:51.00;2024-01-22 16:50:51.00;383.0426909923553;51.578159;7.058699;4.769879962796508;88.58904215041548
2024-01-22 15:50:52.00;2024-01-22 16:50:52.00;384.0431779623032;51.578189;7.058843;4.771038410346064;89.10078963171691
2024-01-22 15:50:53.00;2024-01-22 16:50:53.00;385.0432779788971;51.578225;7.058984;4.769813938101634;89.05423573218286
2024-01-22 15:50:55.00;2024-01-22 16:50:55.00;387.0421410799026;51.578286;7.059245;4.770721824461824;89.18075231555849
2024-01-22 15:50:57.00;2024-01-22 16:50:57.00;389.0434939861298;51.578328;7.059425;4.765705142180539;89.51348700281233
2024-01-22 15:51:03.00;2024-01-22 16:51:03.00;395.0433830022812;51.578369;7.059558;4.768133539270696;90.81679685413837
